#arXiv:2405.17605
#title:Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at $\sqrt{s}$ = 13 TeV
#luminosity 138 fb-1 
#Energy 13000 GeV 
#CMS Collaborations 
#Fig 43 upper 
#pp →Bbq →Wtbq, singlet
#Mass (GeV), obs (pb), exp (pb)
700 0.6773148148148145 0.5597222222222219
800 0.6782407407407403 0.5532407407407404
900 0.6884259259259256 0.5574074074074071
1000 0.6305555555555551 0.5509259259259256
1100 0.5935185185185181 0.5296296296296292
1200 0.5537037037037034 0.5143518518518515
1300 0.5407407407407404 0.5194444444444442
1400 0.41851851851851835 0.39722222222222203
1500 0.3546296296296295 0.3912037037037035
1600 0.37407407407407384 0.3958333333333331
1700 0.3638888888888889 0.4078703703703701
1800 0.3453703703703702 0.4282407407407405

